Subject info,Project,Project 1,,,,,
,First Name,,,,,,
,Last Name,Kehlin trial,,,,,
,Sex,Male,,,,,
,Date of birth,,,,,,
,,,,,,,
Record info,Name,Homer Technique,,,,,
,Date Measured,6/15/2018 10:51,,,,,
,Number of periods,1,,,,,
,,,,,,,
Analyzed Signal,"Time, s",,"TIB.ANT. RT, uV","PERONEUS RT, uV","LAT. GASTRO RT, uV","MED. GASTRO RT, uV","Homer Technique, phases"
,141.896,,-21.0783,409.387,15.7155,-8.17333,1
,141.8967,,-4.30318,293.365,2.29394,-14.2856,1
,141.8973,,-7.07472,-78.6616,-13.8844,-14.2856,1
,141.898,,-17.1398,-383.85,-3.82324,3.05612,1
,141.8987,,-7.94994,-553.153,1.36832,6.75188,1
,141.8993,,8.16875,-493.408,-26.0986,-7.88904,1
,141.9,,14.9517,-164.102,-34.9524,-10.3055,1
,141.9007,,15.8269,127.372,-13.2807,0.355362,1
,141.9013,,14.0036,140.771,12.9588,7.39153,1
,141.902,,10.3568,-2.36458,41.3513,9.52371,1
,141.9027,,4.81373,-124.061,15.1119,2.20325,1
,141.9033,,-3.7197,-118.938,-68.2146,-11.2294,1
,141.904,,-3.42796,53.203,-75.5391,-10.6609,1
,141.9047,,11.232,222.585,-12.3551,1.2793,1
,141.9053,,15.8269,165.836,-16.3393,3.98006,1
,141.906,,5.47014,-34.6805,-37.3872,2.20325,1
,141.9067,,8.53342,-145.5,11.7514,5.82794,1
,141.9073,,25.3085,-158.269,32.7994,10.4476,1
,141.908,,26.5484,-137.54,1.97199,9.808,1
,141.9087,,14.2953,-40.7495,13.5826,7.67582,1
,141.9093,,3.64676,-8.43365,34.3287,7.39153,1
,141.91,,-5.25134,-188.457,11.4496,4.61971,1
,141.9107,,-5.25134,-295.887,0.462813,-3.34041,1
,141.9113,,7.87701,-114.051,-3.82324,-8.81298,1
,141.912,,15.2435,59.5873,-38.6147,-4.83293,1
,141.9127,,10.9403,32.1582,-44.4099,3.41148,1
,141.9133,,4.81373,-10.2465,5.03058,8.88406,1
,141.914,,-5.54308,23.3305,38.2927,12.5798,1
,141.9147,,-20.2031,63.6071,19.3778,10.0923,1
,141.9153,,-23.5581,95.6077,-12.3551,1.56359,1
,141.916,,-17.4315,141.717,-22.4364,0.355362,1
,141.9167,,-14.66,172.22,-20.6052,8.59977,1
,141.9173,,-11.9614,103.568,-20.6052,8.88406,1
,141.918,,-10.7215,-21.2812,-1.36832,-4.54864,1
,141.9187,,-20.4948,-19.1531,35.2342,-17.3417,1
,141.9193,,-27.2048,93.7949,37.9909,-21.9614,1
,141.92,,-15.3164,132.574,13.5826,-24.0936,1
,141.9207,,4.52199,59.3509,-1.06648,-19.8292,1
,141.9213,,23.1934,-110.662,-21.8327,-1.77681,1
,141.922,,34.4254,-339.553,-44.4099,11.6559,1
,141.9227,,26.5484,-415.85,-34.9524,0.923942,1
,141.9233,,14.9517,-249.857,-20.9071,-16.1334,1
,141.924,,15.8269,-52.0995,-25.173,-16.1334,1
,141.9247,,10.0651,35.5475,-17.8485,-12.793,1
,141.9253,,-4.30318,81.2626,4.42691,-14.0013,1
,141.926,,-0.656417,110.268,20.6052,-3.6247,1
,141.9267,,10.3568,77.9522,17.2448,7.39153,1
,141.9273,,5.47014,37.6756,-7.4855,-0.852869,1
,141.928,,-2.4798,60.5331,-22.7382,-12.5088,1
,141.9287,,-2.4798,63.6071,-6.55987,-11.8691,1
,141.9293,,-1.53164,0.709373,13.2807,-6.68081,1
,141.93,,0,8.35484,16.621,-0.28429,1
,141.9307,,0.583482,89.2233,13.8844,5.54365,1
,141.9313,,0.291741,78.2675,5.9562,3.98006,1
,141.932,,4.23024,3.15277,-2.29394,1.84788,1
,141.9327,,6.71004,-24.9069,3.19945,4.61971,1
,141.9333,,5.47014,-52.6512,14.1862,6.11223,1
,141.934,,4.81373,-86.8588,7.46538,6.46759,1
,141.9347,,0,-73.4595,-6.86171,7.67582,1
,141.9353,,-3.42796,-43.8235,4.72874,6.75188,1
,141.936,,4.52199,1.6552,28.5334,3.98006,1
,141.9367,,2.6986,109.953,22.1144,0.0710725,1
,141.9373,,-17.1398,196.969,11.4496,-5.11722,1
,141.938,,-20.4948,142.347,31.2701,-5.11722,1
,141.9387,,-4.88666,26.3256,19.0759,0.0710725,1
,141.9393,,-1.2399,7.72428,-49.2997,3.98006,1
,141.94,,0,35.7839,-71.575,2.77183,1
,141.9407,,11.8884,2.83749,-10.8459,-5.75687,1
,141.9413,,5.76188,22.0694,30.0627,-15.2095,1
,141.942,,-23.8498,112.711,9.61846,-15.4938,1
,141.9427,,-38.5098,72.4349,9.61846,-10.3055,1
,141.9433,,-28.0801,-29.7937,50.8088,-7.60475,1
,141.944,,-8.8981,2.83749,47.1466,-5.11722,1
,141.9447,,11.232,-16.0791,-12.3551,-0.56858,1
,141.9453,,21.2971,-191.531,-30.0627,4.904,1
,141.946,,13.4201,-229.364,9.61846,9.52371,1
,141.9467,,5.76188,-74.6418,18.1503,7.67582,1
,141.9473,,8.82516,20.2565,-15.4137,2.20325,1
,141.948,,10.3568,34.2864,-24.8712,5.82794,1
,141.9487,,5.47014,65.1047,-6.55987,15.2806,1
,141.9493,,-1.53164,67.8633,0.140856,14.9963,1
,141.95,,-6.12656,8.35484,0.462813,7.67582,1
,141.9507,,-0.656417,-70.3856,6.86171,6.75188,1
,141.9513,,7.87701,-100.573,1.67015,8.59977,1
,141.952,,7.29352,-28.8478,-11.4496,3.98006,1
,141.9527,,3.35502,70.9373,-8.69284,-3.34041,1
,141.9533,,-1.53164,96.2383,-5.65437,-8.81298,1
,141.954,,-16.1916,103.884,-21.8327,-12.5088,1
,141.9547,,-23.1934,149.993,-24.5693,-9.73693,1
,141.9553,,-7.07472,132.889,-2.29394,1.2793,1
,141.956,,8.16875,30.3454,-3.82324,5.82794,1
,141.9567,,5.76188,-7.8031,-29.4591,2.77183,1
,141.9573,,6.05363,34.9169,-20.3034,5.82794,1
,141.958,,19.4737,19.9413,8.99467,13.1484,1
,141.9587,,25.0168,-10.2465,5.33241,8.2444,1
,141.9593,,9.40865,67.5481,-3.82324,0.639652,1
,141.96,,-11.5967,90.7209,16.0174,2.20325,1
,141.9607,,-14.0765,-107.588,23.6437,2.20325,1
,141.9613,,-4.30318,-287.375,8.391,-2.98504,1
,141.962,,1.4587,-225.423,5.03058,-4.26435,1
,141.9627,,5.47014,-110.662,-2.89761,-4.83293,1
,141.9633,,7.58527,-116.81,-27.6279,-6.9651,1
,141.964,,4.81373,-126.268,-21.8327,-1.49252,1
,141.9647,,7.29352,-60.9272,13.2807,6.11223,1
,141.9653,,14.587,6.54199,27.0041,3.98006,1
,141.966,,11.5967,39.4884,24.8712,0.355362,1
,141.9667,,3.9385,36.4145,26.0785,2.48754,1
,141.9673,,0.291741,4.41388,24.5693,2.20325,1
,141.968,,-3.42796,-1.41875,42.5587,-2.13217,1
,141.9687,,-3.7197,32.7888,71.8568,-3.34041,1
,141.9693,,-1.53164,52.5724,55.6985,-3.34041,1
,141.97,,-7.07472,48.0009,6.86171,-1.77681,1
,141.9707,,-10.138,37.6756,-10.524,-0.56858,1
,141.9713,,-3.42796,14.4239,-5.9562,-4.26435,1
,141.972,,-0.656417,-0.788192,-22.7382,-7.60475,1
,141.9727,,-4.59492,10.1677,-56.0004,-2.41646,1
,141.9733,,-4.30318,10.483,-74.9355,3.98006,1
,141.974,,-2.4798,-3.54686,-68.2146,3.98006,1
,141.9747,,-2.77154,6.54199,-45.3154,1.2793,1
,141.9753,,-0.656417,20.2565,-32.8195,2.20325,1
,141.976,,1.16696,3.15277,-44.7118,3.98006,1
,141.9767,,0.291741,-4.49269,-51.7345,1.2793,1
,141.9773,,1.16696,30.0301,-30.9884,-2.41646,1
,141.978,,0.291741,56.5922,-24.5693,-0.56858,1
,141.9787,,-7.36646,41.6165,-45.6374,1.2793,1
,141.9793,,-11.305,55.0158,-27.9298,-1.20823,1
,141.98,,-8.60636,110.899,23.3419,-2.41646,1
,141.9807,,-6.4183,74.2477,34.9323,-3.6247,1
,141.9813,,-4.30318,-56.3557,30.0627,-6.04116,1
,141.982,,-2.4798,-59.4297,55.6985,-2.70075,1
,141.9827,,-6.12656,102.071,64.5322,4.904,1
,141.9833,,-4.30318,204.299,40.7275,10.0923,1
,141.984,,5.76188,135.884,24.2474,10.4476,1
,141.9847,,10.3568,-42.9565,11.4496,5.82794,1
,141.9853,,9.11691,-230.625,-0.764648,3.05612,1
,141.986,,10.6485,-266.961,1.97199,4.904,1
,141.9867,,8.53342,-126.268,1.36832,1.2793,1
,141.9873,,-2.4798,-10.8771,-4.12507,-9.09727,1
,141.988,,-13.1283,-9.93122,1.36832,-9.73693,1
,141.9887,,-16.4834,-12.6899,4.42691,-2.41646,1
,141.9893,,-13.493,8.98539,4.12507,-2.13217,1
,141.99,,-9.18984,10.1677,5.63425,-1.49252,1
,141.9907,,-9.48158,6.54199,-2.59578,4.33542,1
,141.9913,,-9.48158,4.96561,-8.08917,4.61971,1
,141.992,,-7.36646,-6.30554,-10.524,-1.20823,1
,141.9927,,-7.94994,-9.93122,-22.4364,-3.6247,1
,141.9933,,-7.07472,2.28576,-6.55987,-7.60475,1
,141.994,,-4.59492,24.8281,37.3872,-15.4938,1
,141.9947,,-7.07472,46.8186,40.7275,-21.606,1
,141.9953,,-10.4297,45.0058,16.0174,-25.0175,1
,141.996,,-9.48158,42.2471,12.3551,-20.1135,1
,141.9967,,-11.305,59.3509,0.462813,2.77183,1
,141.9973,,-14.66,40.4343,-27.9298,26.8654,1
,141.998,,-11.5967,-2.91631,-29.1572,28.7133,1
,141.9987,,-6.12656,11.9805,0.764648,15.9202,1
,141.9993,,-7.07472,56.9075,37.9909,7.96011,1
,142,,-15.3164,92.6126,44.3898,0.355362,1
,142.0007,,-24.4333,186.88,-3.82324,-16.1334,1
,142.0013,,-21.7347,305.03,-37.6891,-23.7382,1
,142.002,,-8.8981,308.656,1.97199,-12.793,1
,142.0027,,-7.94994,155.747,44.3898,0.355362,1
,142.0033,,-12.2531,-113.106,27.9096,4.33542,1
,142.004,,-0.656417,-365.8,-8.69284,9.16835,1
,142.0047,,13.4201,-409.151,-33.4231,15.2806,1
,142.0053,,14.0036,-284.616,-36.1598,16.2045,1
,142.006,,14.0036,-194.605,-11.4496,16.2045,1
,142.0067,,16.7751,-139.037,-0.764648,19.5449,1
,142.0073,,11.5967,-31.0548,-29.4591,22.9564,1
,142.008,,6.71004,69.3609,-59.059,26.8654,1
,142.0087,,6.71004,94.7407,-62.7212,26.8654,1
,142.0093,,4.81373,70.9373,-47.1466,19.2606,1
,142.01,,4.81373,50.4443,-18.1704,16.8442,1
,142.0107,,7.58527,50.7596,7.78733,19.9003,1
,142.0113,,3.64676,21.7541,13.5826,11.9402,1
,142.012,,-3.42796,-52.9665,7.16354,0.355362,1
,142.0127,,-5.25134,-97.8146,8.08917,-3.34041,1
,142.0133,,-5.25134,-96.3171,27.0041,-15.8492,1
,142.014,,-4.88666,-94.8195,47.4484,-32.9065,1
,142.0147,,-0.656417,-75.5876,40.4257,-28.0736,1
,142.0153,,4.23024,-32.2371,15.1119,-14.0013,1
,142.016,,5.47014,-9.93122,1.36832,-12.1534,1
,142.0167,,5.47014,-12.0593,-0.462813,-7.88904,1
,142.0173,,6.34537,-17.2614,1.97199,3.05612,1
,142.018,,7.00178,-17.2614,12.3551,2.20325,1
,142.0187,,8.53342,-6.62081,16.943,-0.852869,1
,142.0193,,11.5967,-0.788192,9.9203,6.46759,1
,142.02,,13.0554,-7.48782,5.9562,11.9402,1
,142.0207,,14.587,-2.91631,4.12507,11.9402,1
,142.0213,,17.6503,11.1135,-2.59578,16.2045,1
,142.022,,12.4719,19.9413,-3.19945,15.6359,1
,142.0227,,-3.7197,32.7888,2.59578,1.2793,1
,142.0233,,-16.1916,45.2422,4.12507,-4.26435,1
,142.024,,-20.4948,39.8037,2.89761,20.4689,1
,142.0247,,-19.8384,17.8131,1.36832,53.4465,1
,142.0253,,-9.48158,-11.8229,-2.59578,59.843,1
,142.026,,0.583482,-30.1089,-2.29394,47.9739,1
,142.0267,,1.16696,-23.7246,3.50128,45.2021,1
,142.0273,,2.40686,-11.8229,-1.36832,31.4851,1
,142.028,,6.71004,2.83749,-12.6771,-20.1135,1
,142.0287,,2.6986,33.9711,-10.524,-59.7719,1
,142.0293,,-4.30318,52.336,-1.69027,-32.6223,1
,142.03,,-6.4183,37.3603,-1.69027,-3.34041,1
,142.0307,,-4.88666,22.3847,7.78733,-44.4914,1
,142.0313,,4.52199,20.8871,24.8712,-86.9216,1
,142.032,,17.9421,13.5569,14.1862,-53.6597,1
,142.0327,,19.182,8.35484,-13.2807,15.6359,1
,142.0333,,7.29352,16.3156,-16.943,72.0675,1
,142.034,,-0.656417,19.626,-4.72874,93.7446,1
,142.0347,,-4.30318,12.9263,-1.06648,59.5587,1
,142.0353,,-9.48158,15.685,1.97199,17.7681,1
,142.036,,-6.78298,27.902,5.03058,22.9564,1
,142.0367,,3.9385,29.0843,-0.764648,14.0723,1
,142.0373,,3.64676,18.4437,-0.764648,-50.9589,1
,142.038,,-7.07472,12.9263,9.29651,-96.7296,1
,142.0387,,-11.5967,11.1135,8.69284,-84.2209,1
,142.0393,,-10.4297,4.0986,1.36832,-67.3767,1
,142.04,,-7.36646,-1.10347,7.78733,-68.0163,1
,142.0407,,-3.42796,2.83749,23.9455,-58.2794,1
,142.0413,,1.16696,11.1135,41.3513,-34.7544,1
,142.042,,2.99035,17.4979,53.5455,-14.2856,1
,142.0427,,-28.0801,23.3305,48.6759,2.48754,1
,142.0433,,-100.724,19.626,30.0627,16.4888,1
,142.044,,-152.653,2.83749,9.61846,20.4689,1
,142.0447,,-120.854,-3.86214,-18.7741,22.3167,1
,142.0453,,8.53342,9.53712,-50.2052,25.6572,1
,142.046,,189.486,16.6309,-61.7956,24.7332,1
,142.0467,,314.934,12.9263,-55.3967,37.5973,1
,142.0473,,328.354,33.3405,-49.6015,45.2021,1
,142.048,,256.003,72.1196,-44.7118,-7.60475,1
,142.0487,,84.532,81.2626,-33.725,-75.0525,1
,142.0493,,-128.804,47.6856,-20.3034,-86.9216,1
,142.05,,-204.219,-3.23159,-8.391,-74.7682,1
,142.0507,,-139.817,-42.9565,3.19945,-26.51,1
,142.0513,,-84.8966,-52.4148,8.08917,80.0276,1
,142.052,,-43.3965,-44.1388,-1.99211,94.3131,1
,142.0527,,-7.07472,-43.5082,-9.31663,-40.5824,1
,142.0533,,-50.1065,-42.0106,7.16354,-118.691,1
,142.054,,-104.735,-28.6114,28.5334,-68.3006,1
,142.0547,,-77.2384,-22.1482,23.9455,-41.4352,1
,142.0553,,-30.2681,-26.168,-0.160978,-57.0001,1
,142.056,,-8.60636,-19.1531,-17.8485,-39.3031,1
,142.0567,,7.29352,-12.0593,-15.4137,-17.9813,1
,142.0573,,1.82338,-21.5176,-1.06648,-13.0773,1
,142.058,,-24.725,-23.961,6.86171,3.05612,1
,142.0587,,-42.7401,-4.49269,10.8258,7.67582,1
,142.0593,,-6.78298,10.483,12.9588,-7.60475,1
,142.06,,126.616,6.54199,-4.12507,-14.2856,1
,142.0607,,281.311,-5.35971,-20.6052,-18.2656,1
,142.0613,,339.951,-10.2465,-10.524,-23.4539,1
,142.062,,315.518,-3.23159,-4.12507,-11.5848,1
,142.0627,,211.731,0.0788192,-13.2807,-4.26435,1
,142.0633,,-4.59492,-6.30554,-11.1478,-17.0574,1
,142.064,,-211.804,2.52221,-11.4496,-18.9053,1
,142.0647,,-271.319,18.9954,-13.2807,-10.0212,1
,142.0653,,-219.17,11.1135,24.5693,-7.32046,1
,142.066,,-130.044,-2.60103,58.4352,6.75188,1
,142.0667,,-64.4018,-4.17742,25.4748,21.3928,1
,142.0673,,-76.6549,-25.2221,-13.2807,11.6559,1
,142.068,,-109.257,-55.7252,2.59578,13.7881,1
,142.0687,,-87.3035,-46.5822,29.7408,37.8816,1
,142.0693,,-50.9817,-13.6357,30.3646,36.9577,1
,142.07,,-27.7883,-4.49269,27.306,29.6372,1
,142.0707,,10.3568,-18.2072,34.9323,56.2183,1
,142.0713,,42.0836,-30.7395,23.6437,82.7283,1
,142.072,,48.5019,-33.4193,-20.3034,93.3892,1
,142.0727,,39.6038,-34.6805,-51.7345,129.707,1
,142.0733,,11.232,-31.0548,-45.9392,213.075,1
,142.074,,-20.2031,-12.0593,-48.0722,323.522,1
,142.0747,,-46.7515,5.59616,-59.6626,399.498,1
,142.0753,,-100.724,4.72915,-27.0041,404.402,1
,142.076,,-145.287,10.1677,24.2474,392.817,1
,142.0767,,-127.928,41.3013,27.9096,330.842,1
,142.0773,,-90.3668,91.982,5.9562,89.4802,1
,142.078,,-34.4984,164.89,4.12507,-201.064,1
,142.0787,,60.3904,218.014,12.3551,-287.133,1
,142.0793,,108.017,166.466,12.3551,-271.568,1
,142.08,,90.8773,18.9954,12.3551,-350.316,1
,142.0807,,70.7472,-101.519,19.6796,-387.274,1
,142.0813,,-11.5967,-114.367,28.8353,-265.456,1
,142.082,,-129.752,-66.1293,30.6664,-137.596,1
,142.0827,,-134.347,-46.5822,26.0785,-88.7695,1
,142.0833,,-77.5302,-65.1835,23.6437,-60.4116,1
,142.084,,-33.9149,-62.1095,14.4881,-35.3941,1
,142.0847,,78.9889,-30.4242,-5.9562,-18.9053,1
,142.0853,,200.791,-12.0593,-16.0174,-8.81298,1
,142.086,,238.936,-2.60103,-9.9203,-11.5848,1
,142.0867,,241.051,21.2024,-11.4496,-6.04116,1
,142.0873,,145.87,43.4294,-17.8485,-6.39652,1
,142.088,,-29.0282,42.5624,-6.55987,-61.3355,1
,142.0887,,-83.0732,19.3107,12.3551,-131.768,1
,142.0893,,-114.8,-6.30554,16.943,-152.877,1
,142.09,,-258.847,-11.8229,13.2807,-144.632,1
,142.0907,,-247.542,-4.80797,7.78733,-118.975,1
,142.0913,,-33.3314,-5.04443,-1.06648,-64.3916,1
,142.092,,52.4404,-1.41875,-3.82324,-26.2257,1
,142.0927,,-32.675,6.54199,-2.29394,-32.6223,1
,142.0933,,-130.044,-1.73402,-10.524,-43.9228,1
,142.094,,-192.914,-15.4486,-18.1704,-38.0948,1
,142.0947,,-134.347,-16.9461,-10.2221,-28.3579,1
,142.0953,,46.9703,-25.5374,0.462813,-14.2856,1
,142.096,,161.114,-44.7693,4.72874,0.923942,1
,142.0967,,133.617,-56.0405,12.0533,5.82794,1
,142.0973,,53.3886,-52.4148,14.7899,2.77183,1
,142.098,,2.11512,-31.6065,5.9562,0.0710725,1
,142.0987,,39.6038,-12.6899,-3.19945,3.98006,1
,142.0993,,130.262,-18.2072,-7.18366,11.6559,1
,142.1,,137.629,-23.7246,-5.65437,12.5798,1
,142.1007,,41.1355,-8.74893,2.89761,7.67582,1
,142.1013,,-29.9764,0.709373,6.86171,14.712,1
,142.102,,-39.6768,3.46805,-0.764648,27.7893,1
,142.1027,,-103.787,28.2173,-8.69284,24.4489,1
,142.1033,,-208.449,53.5182,-4.12507,15.9202,1
,142.104,,-169.137,45.0058,10.8258,22.601,1
,142.1047,,-5.54308,23.8822,10.524,33.333,1
,142.1053,,68.6321,9.53712,-14.81,38.8056,1
,142.106,,45.1469,-28.8478,-33.1213,40.2981,1
,142.1067,,36.9052,-81.972,-29.7609,22.9564,1
,142.1073,,24.0686,-75.9029,-18.7741,4.61971,1
,142.108,,-6.12656,-16.7097,12.3551,13.4327,1
,142.1087,,-8.24168,9.30067,48.0521,20.4689,1
,142.1093,,6.71004,-3.54686,34.0268,19.5449,1
,142.11,,14.587,-6.30554,-1.36832,39.7295,1
,142.1107,,14.587,-13.6357,9.9203,43.7096,1
,142.1113,,9.40865,-35.311,37.0653,16.8442,1
,142.112,,21.2971,-31.9218,32.1957,26.8654,1
,142.1127,,46.9703,-1.73402,21.2089,60.1273,1
,142.1133,,61.6303,7.40901,22.4364,58.6348,1
,142.114,,63.1619,-10.2465,13.2807,52.2383,1
,142.1147,,38.4369,-15.4486,-10.524,50.3904,1
,142.1153,,26.1838,0.0788192,-28.8353,25.3729,1
,142.116,,66.2252,-0.788192,-30.0627,18.0524,1
,142.1167,,68.9238,-6.62081,-21.2089,41.5063,1
,142.1173,,58.2753,30.3454,-19.6796,34.1858,1
,142.118,,172.711,72.4349,-21.5107,0.0710725,1
,142.1187,,254.179,59.9026,-11.7514,-16.7731,1
,142.1193,,160.458,35.7839,-0.764648,-22.2457,1
,142.12,,133.034,42.8776,1.67015,-27.434,1
,142.1207,,186.422,49.262,5.03058,-26.51,1
,142.1213,,55.7955,42.8776,4.12507,-24.0936,1
,142.122,,-118.447,38.5426,-3.19945,-18.2656,1
,142.1227,,-129.095,25.7739,2.89761,-6.04116,1
,142.1233,,-155.06,2.83749,10.8258,5.25936,1
,142.124,,-219.754,-9.37949,3.80312,12.5798,1
,142.1247,,-141.057,-5.99026,5.9562,16.4888,1
,142.1253,,-20.4948,1.33993,19.6796,21.1085,1
,142.126,,-9.77332,4.96561,13.8844,34.8255,1
,142.1267,,-25.3815,11.9805,3.19945,49.1821,1
,142.1273,,-7.6582,25.1433,7.16354,49.7507,1
,142.128,,-19.8384,36.0992,4.42691,35.1098,1
,142.1287,,-77.5302,46.8186,-9.01479,15.9202,1
,142.1293,,-113.268,38.8579,-16.0174,16.8442,1
,142.13,,-86.4283,-19.3895,-13.2807,46.4103,1
,142.1307,,-53.4615,-77.7157,-11.4496,61.6909,1
,142.1313,,-54.3368,-66.4446,-18.1704,41.8617,1
,142.132,,-46.7515,-30.7395,-9.31663,32.409,1
,142.1327,,-29.9764,-24.2763,27.9096,48.8978,1
,142.1333,,-35.1548,-19.7048,37.0653,61.0512,1
,142.134,,-44.5634,-8.11838,6.25804,52.5225,1
,142.1347,,-50.1065,-2.91631,-5.9562,10.7319,1
,142.1353,,-61.0468,6.54199,-11.1478,-38.7345,1
,142.136,,-61.0468,11.9805,-33.4231,-26.2257,1
,142.1367,,-48.2831,5.59616,-19.0759,13.1484,1
,142.1373,,-32.675,8.35484,21.5107,-26.7943,1
,142.138,,-20.7865,8.35484,14.4881,-103.126,1
,142.1387,,-16.4834,-11.5076,-11.7514,-100.354,1
,142.1393,,-6.12656,-28.6114,-4.12507,-45.4153,1
,142.14,,10.3568,-26.168,11.1276,-10.6609,1
,142.1407,,14.0036,-2.0493,12.6569,11.0162,1
,142.1413,,9.40865,38.5426,18.4522,37.8816,1
,142.142,,-10.4297,57.7745,27.9096,61.9752,1
,142.1427,,-42.1566,36.4145,29.1371,79.3879,1
,142.1433,,-13.7848,11.7441,22.7382,63.5388,1
,142.144,,71.9871,4.72915,8.99467,-6.9651,1
,142.1447,,130.262,-3.86214,-8.69284,-66.8081,1
,142.1453,,165.709,-12.3746,-23.3419,-34.7544,1
,142.146,,158.999,4.72915,-34.3287,44.2781,1
,142.1467,,15.8269,40.6707,-38.6147,73.56,1
,142.1473,,-173.659,54.1488,-33.725,69.0114,1
,142.148,,-250.605,37.3603,-23.6638,79.6722,1
,142.1487,,-258.847,29.7148,-13.2807,60.7669,1
,142.1493,,-215.524,42.2471,-1.99211,-25.3018,1
,142.15,,-44.2717,45.2422,2.29394,-114.711,1
,142.1507,,132.086,34.9169,-4.42691,-117.127,1
,142.1513,,176.357,17.8131,-5.9562,-47.9028,1
,142.152,,214.503,-11.5076,1.36832,-28.0736,1
,142.1527,,303.629,-36.4933,2.29394,-90.3331,1
,142.1533,,264.536,-37.4391,5.33241,-114.071,1
,142.154,,53.3886,-38.6214,15.1119,-71.9964,1
,142.1547,,-144.704,-49.0255,10.2221,-61.9041,1
,142.1553,,-195.321,-33.7346,-2.29394,-76.2607,1
,142.156,,-123.334,-1.41875,-8.69284,-56.1472,1
,142.1567,,-37.8534,1.97048,-16.0174,-34.1148,1
,142.1573,,-20.7865,-16.0791,-5.03058,-24.6621,1
,142.158,,-48.2831,-17.2614,23.9455,-10.9452,1
,142.1587,,-49.1584,-9.06421,19.6796,-14.6409,1
,142.1593,,-12.8366,-8.11838,-8.69284,-24.0936,1
,142.16,,25.892,-8.11838,-8.69284,-16.1334,1
,142.1607,,37.7805,0.0788192,3.80312,-21.0374,1
,142.1613,,20.4219,25.4586,5.03058,-31.9826,1
,142.162,,0,53.203,12.6569,-9.73693,1
,142.1627,,-4.88666,44.6905,18.4522,12.8641,1
,142.1633,,-1.53164,18.4437,4.42691,3.98006,1
,142.164,,6.05363,29.0843,-9.01479,-5.47258,1
,142.1647,,14.9517,53.203,-10.8459,1.56359,1
,142.1653,,14.0036,40.119,-6.55987,5.54365,1
,142.166,,10.6485,-0.788192,1.97199,3.41148,1
,142.1667,,12.1802,-49.6561,5.63425,1.56359,1
,142.1673,,14.0036,-89.6174,2.59578,-0.56858,1
,142.168,,16.4104,-88.6716,2.29394,-1.77681,1
,142.1687,,22.537,-55.7252,1.36832,2.20325,1
,142.1693,,25.0168,-33.4193,0.140856,12.2245,1
,142.17,,22.2453,-27.3503,7.16354,24.1646,1
,142.1707,,21.0054,-20.6506,10.2221,27.505,1
,142.1713,,21.6618,-9.61594,0.462813,18.621,1
,142.172,,20.7136,0.394096,-4.72874,9.52371,1
,142.1727,,19.7655,1.02465,-3.19945,12.2245,1
,142.1733,,20.7136,-5.35971,-5.65437,20.4689,1
,142.174,,20.1301,-6.30554,-5.9562,21.6771,1
,142.1747,,18.8902,-4.49269,-0.764648,17.4128,1
,142.1753,,21.2971,-7.48782,0.140856,15.6359,1
,142.176,,22.2453,-7.8031,2.29394,19.5449,1
,142.1767,,19.4737,-4.17742,8.99467,25.0886,1
,142.1773,,19.182,-2.60103,4.12507,25.6572,1
,142.178,,20.4219,-0.472915,-6.86171,23.8093,1
,142.1787,,16.7751,2.83749,-6.86171,23.525,1
,142.1793,,14.0036,0.0788192,-5.9562,18.621,1
,142.18,,17.0668,-11.8229,-4.72874,14.9963,1
,142.1807,,18.3067,-22.7788,5.9562,26.0125,1
,142.1813,,15.2435,-22.7788,0.764648,35.1098,1
,142.182,,15.2435,-9.06421,-16.0174,28.9976,1
,142.1827,,19.7655,6.22672,1.06648,32.6933,1
,142.1833,,23.1934,10.483,25.7767,46.6946,1
,142.184,,19.4737,4.72915,-1.36832,39.7295,1
,142.1847,,13.0554,2.83749,-34.0268,20.1846,1
,142.1853,,11.232,7.40901,-14.1862,15.9202,1
,142.186,,13.0554,9.30067,11.4496,18.621,1
,142.1867,,11.5967,8.03956,3.19945,19.2606,1
,142.1873,,5.1784,9.30067,-5.03058,27.7893,1
,142.188,,1.82338,5.28089,-2.29394,37.8816,1
,142.1887,,4.23024,-3.54686,-8.69284,39.0898,1
,142.1893,,5.47014,-10.5618,-5.65437,27.7893,1
,142.19,,4.81373,-27.6655,22.4364,10.4476,1
,142.1907,,10.3568,-47.2127,31.5719,13.4327,1
,142.1913,,13.0554,-35.8627,4.12507,36.9577,1
,142.192,,10.6485,-5.04443,-14.1862,40.2981,1
,142.1927,,17.0668,11.9805,-6.86171,23.8093,1
,142.1933,,23.1934,14.1875,2.29394,19.5449,1
,142.194,,16.7751,2.83749,12.6569,13.4327,1
,142.1947,,18.5985,-17.2614,16.943,-0.28429,1
,142.1953,,29.5388,-20.0201,0.462813,11.6559,1
,142.196,,24.6521,-7.25137,-13.2807,35.1098,1
,142.1967,,15.2435,4.41388,-13.2807,32.6933,1
,142.1973,,2.6986,27.5867,-17.8485,33.333,1
,142.198,,-27.2048,47.4492,-16.0174,54.6547,1
,142.1987,,-28.0801,37.6756,1.67015,47.9739,1
,142.1993,,14.9517,25.1433,7.78733,3.69577,1
,142.2,,39.3121,21.7541,0.764648,-22.8853,1
,142.2007,,42.0836,8.35484,-1.36832,-20.3978,1
,142.2013,,35.9571,3.15277,-5.9562,-23.4539,1
